tweet_id,tweet_text,tweet_created_at,tweet_source,tweet_retweet_count,tweet_favorite_count,user_followers_count,user_created_at,victim_location,tweet_url
1623763798334099457,"📍Hatay
TEYİTLİ❗
Enkazda iki kardeş var!!

tags
Deprem
Kahramanmaraş
Gaziantep
Hatay
Ronaldo
Taha Duymaz
Nihat Hatipoğlu
İğrenç
Yağma
Celal Şengör
sondakikadeprem
borsadaislemleriptaledilsin
Terbiyesiz
Cumhurbaşkanı Erdoğan
Taha
Fatih Altaylı
Ahbap
Suriye'ye https://t.co/twPjZaq4VF",2023-02-09 19:20:32+00:00,Twitter for Android,1,0,109,2020-12-21 14:26:31+00:00,https://t.co/twPjZaq4VF,https://twitter.com/twitter/statuses/1623763798334099457
1623763723553849346,@aykiricomtr Deprem anında yağma yapan Allah vermesin daha zor bi durumda devlet kurmaya bile kalkar bunlar hain kendi vatanına sahip çıkmıyor biz bunlara ev bark veriyoruz yemin ederim kafayı yemek üzereyim kansız p*c kuruları,2023-02-09 19:20:14+00:00,Twitter for iPhone,0,0,58,2022-04-22 18:04:57+00:00,,https://twitter.com/twitter/statuses/1623763723553849346
1623763485438902274,"Allah aşkına bunların hangisi #suriyeliler elbet onlardan da yağma veya talan yapan vardır, hatta en çok onlar yapıyordur ama bakın, #şerefsiz in milliyeti, dini, zengini, fakiri olmaz... #deprem #afet #depremler #sondakika #sıcakgelişme #gündem #haber #haberler #sondakika https://t.co/L9dcWZusSL",2023-02-09 19:19:17+00:00,Twitter for Android,2,2,25,2014-12-27 19:42:12+00:00,https://t.co/L9dcWZusSL,https://twitter.com/twitter/statuses/1623763485438902274
1623763155619926020,@yukselodabasi Ne kadar naif bir sekilde soylemis abi deprem bolgelerine gida tirlari gidiyor arkadaslar orada hic bir yerde cadirlarda gida verilmiyormu ki marketlere yagma yapiyorsunuz.. haramdir demesi israrla mukemmel anlatma,2023-02-09 19:17:59+00:00,Twitter for Android,0,0,389,2016-01-28 23:21:08+00:00,,https://twitter.com/twitter/statuses/1623763155619926020
1623763143024427010,Deprem bölgesinde yağma var https://t.co/P04VEjj3Q4,2023-02-09 19:17:56+00:00,Twitter for Android,0,0,106,2010-04-05 07:45:38+00:00,https://t.co/P04VEjj3Q4,https://twitter.com/twitter/statuses/1623763143024427010
1623762797128556545,Tüm Türkiye ve Dünya deprem bölgesine yardım etmek için koşarken oradaki dükkanları evleri yağmalamak hırsızlık yapmak için koşanlarda var hazır Ohal de ilan edilmişken hırsızlık ve yağma suçu işleyenler için yüksek caydırıcı bir yasa çıkartılmalı.,2023-02-09 19:16:33+00:00,Twitter for Android,7,51,984,2022-02-10 15:30:28+00:00,,https://twitter.com/twitter/statuses/1623762797128556545
1623762468471185408,"Bir tarafta bunca acıya rağmen yağma yapanlar, diğer tarafta kimsenin hakkına girmemek için 1 çorap alanlar… #deprem #depremden #taha #tahaduymaz #HalukLevent #OguzhanUgur https://t.co/fCWT6JlYYB",2023-02-09 19:15:15+00:00,Twitter for iPhone,1,2,577,2012-02-06 19:49:33+00:00,https://t.co/fCWT6JlYYB,https://twitter.com/twitter/statuses/1623762468471185408
1623762239000805381,Deprem bölgelerinde yağma yapanlar kimler? Tabiki malum kişiler besle kargayı oysun gözünü.,2023-02-09 19:14:20+00:00,Twitter for Android,0,2,237,2018-04-15 11:12:01+00:00,,https://twitter.com/twitter/statuses/1623762239000805381
1623762206268571649,Ohal den sonra deprem bölgesinde devletin ağırlığı tam manasıyla hissedildi yağma mağma işleri hikaye,2023-02-09 19:14:12+00:00,Twitter for iPhone,0,1,266,2011-12-17 18:30:11+00:00,,https://twitter.com/twitter/statuses/1623762206268571649
1623762169551589378,WhatsApp İğrenç Yavşak Mehmet Akif Ersoy Misvak  #UMUT120SAAT Nursel Amerika Samimiyetsizsiniz Dilara #NöbetTeslimi Starbucks Bitti Selçuk Yağma McDonald Oğuzhan SES VAR İstemiyoruz Allahsız Celal Şengör Naci Görür Deprem Son Dakika #Deprem #mersinkyk https://t.co/nbs0Fj0jzU,2023-02-09 19:14:03+00:00,Twitter Web App,0,1,682,2022-02-04 22:11:58+00:00,https://t.co/nbs0Fj0jzU,https://twitter.com/twitter/statuses/1623762169551589378
1623762134835380227,WhatsApp İğrenç Yavşak Mehmet Akif Ersoy Misvak  #UMUT120SAAT Nursel Amerika Samimiyetsizsiniz Dilara #NöbetTeslimi Starbucks Bitti Selçuk Yağma McDonald Oğuzhan SES VAR İstemiyoruz Allahsız Celal Şengör Naci Görür Deprem Son Dakika #Deprem #mersinkyk #suriyeliler https://t.co/nbs0Fj0jzU,2023-02-09 19:13:55+00:00,Twitter Web App,0,1,682,2022-02-04 22:11:58+00:00,https://t.co/nbs0Fj0jzU,https://twitter.com/twitter/statuses/1623762134835380227
1623762095580880896,WhatsApp İğrenç Yavşak Mehmet Akif Ersoy Misvak  #UMUT120SAAT Nursel Amerika Samimiyetsizsiniz Dilara #NöbetTeslimi Starbucks Bitti Selçuk Yağma McDonald Oğuzhan SES VAR İstemiyoruz Allahsız Celal Şengör Naci Görür Deprem Son Dakika #Deprem #mersinkyk #suriyeliler #deprem https://t.co/nbs0Fj0jzU,2023-02-09 19:13:46+00:00,Twitter Web App,0,0,682,2022-02-04 22:11:58+00:00,https://t.co/nbs0Fj0jzU,https://twitter.com/twitter/statuses/1623762095580880896
1623762003792732161,Birileri asker nerde diye sorarken konuştuğu ekranda askerler vardı. Başka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı. İnsanlar yardım edebilmek için çırpınıyor. Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacaksınız,2023-02-09 19:13:24+00:00,Twitter Web App,0,0,6,2015-09-10 19:53:23+00:00,,https://twitter.com/twitter/statuses/1623762003792732161
1623761964181716994,deprem bölgesinde Suriyeliler yağma yapıyor  #depremsondakika #suriyeliler #DepremAcil https://t.co/BjzNUQZQVZ,2023-02-09 19:13:14+00:00,Twitter for Android,0,0,0,2023-01-29 15:31:50+00:00,https://t.co/BjzNUQZQVZ,https://twitter.com/twitter/statuses/1623761964181716994
1623761853296812037,Multecı dıye soktular memlekete en zor günümüzde deprem bolgelerınde yagma yapıyorlarmıs bunların ısı bu memleketını terk edenden ne beklersın bıze gelenler çapulcu tayfası vasıfsız arsız hırsız bası bos,2023-02-09 19:12:48+00:00,Twitter for Android,0,0,0,2022-09-22 19:31:44+00:00,,https://twitter.com/twitter/statuses/1623761853296812037
1623761792328429569,@ZAMajans 99 depreminden ders almadık. Japonya'da 7 üzeri 6 üzeri sürekli deprem olduğu halde bizdeki gibi binalar yıkılmıyor felaketler olmuyor yine Hırsız açgözlü müteahhitlerin insafına kaldık Ayrıca yağma yapan Suriyeli mülteciler marketleri yağmalayan Türk vatandaşları bu olmamalıydı,2023-02-09 19:12:33+00:00,Twitter for Android,0,0,65,2021-12-19 15:25:59+00:00,,https://twitter.com/twitter/statuses/1623761792328429569
1623761724376551424,"@misvakcaps Suriyeliler deprem bölgelerinde  yağma yapıyor mu?
Suriyeliler kyk yurtlarında yapma yapıyor mu ?
Bunlarla ilgilenin işe yarayın bari",2023-02-09 19:12:17+00:00,Twitter for Android,0,0,43,2021-02-12 17:53:54+00:00,,https://twitter.com/twitter/statuses/1623761724376551424
1623761714540867587,"@SrKCLK Aha bunlar yüzünden birkez daha Allah'ın gazabını üzerimize çekecez,arkadaşlar yağma yapmayın Allah aşkına, verilen gıda yardımlarını israf etmeyin bu işin şakası yok,ben o ikinci deprem anında kıyamet kopuyor sandım yerin deniz gibi dalgalandığını görseydiniz anlardınız.",2023-02-09 19:12:15+00:00,Twitter for Android,0,0,1,2022-10-12 20:44:52+00:00,,https://twitter.com/twitter/statuses/1623761714540867587
1623761694022418432,"deprem bölgelerinde hırsızlık yapan, yiyecek hariç yağma yapan şahısları bıçaklayıp öldürün ve en yakın enkaza bırakıp üzerine molozlar atın. 

kim inceleyecek amk hayvanlarını.",2023-02-09 19:12:10+00:00,Twitter for Android,0,0,258,2020-07-06 08:41:40+00:00,,https://twitter.com/twitter/statuses/1623761694022418432
1623761682550910977,@fbsavasciruhu Deprem bölgesine gelen Tırlara silahlı muhafız koyun soygun ve yağma yapıyorlar.,2023-02-09 19:12:07+00:00,Twitter for iPhone,0,0,9466,2020-12-06 19:18:05+00:00,,https://twitter.com/twitter/statuses/1623761682550910977
1623761605371502592,@06chatinnn @muhendisyenn Araplardan ınsanlık gelmez..görüyoruz yağma yapıyorlarmış deprem bölgesinde.yiyecek alabilir açtır. Doğaldır.. tv almak çamaşır makinesi almak hırsızlıktır..,2023-02-09 19:11:49+00:00,Twitter for Android,0,4,363,2020-04-07 10:46:47+00:00,,https://twitter.com/twitter/statuses/1623761605371502592
1623761168564191232,#Deprem g’tü yiyen meydana çıksın yağma yapsın haydiiii https://t.co/D4gctax9bS,2023-02-09 19:10:05+00:00,Twitter for iPhone,0,0,124,2021-11-04 12:09:01+00:00,https://t.co/D4gctax9bS,https://twitter.com/twitter/statuses/1623761168564191232
1623761156375556097,"Deprem bölgesinde Suriyeli sığınmacıların yağma yaptığına dair bilgiler geliyor.
Yardım götürenler dikkatli olun.
İhtiyaç sahiplerine ulaşmaya çalışın.
#depremden https://t.co/myCzoL30BY",2023-02-09 19:10:02+00:00,Twitter for Android,1,3,5783,2014-03-19 18:49:15+00:00,https://t.co/myCzoL30BY,https://twitter.com/twitter/statuses/1623761156375556097
1623761094090141699,"Marketten değil deprem bölgesindeki insanlar bizler parasız yiyecek alsak hırsızlık, yağma sayılmaz siz ne anlatıyorsunuz kafasına göre zam yapan faydacılar &amp; düzeni devam ettirenler bize bir hayat borçlu!",2023-02-09 19:09:47+00:00,Twitter for iPhone,0,0,32,2010-01-02 14:03:17+00:00,,https://twitter.com/twitter/statuses/1623761094090141699
1623760999500193797,DEPREM BÖLGELERİNDE ASAYİŞİN SAĞLANMASI LAZIM YAĞMA VAR İNSANLAR TEHTİD EDİLİP HIRSIZLIK YAPILIYOR!! @jahreindota @haluklevent @PincTivi,2023-02-09 19:09:24+00:00,Twitter for iPhone,0,0,301,2011-04-26 12:31:54+00:00,,https://twitter.com/twitter/statuses/1623760999500193797
1623760961801691137,"Suriyelileri ümmet kardeşi sanan Arap sevici CAHİLLERE sesleniyorum.
Size çok acı bir gerçeği hatırlatacağım
Hz. Muhammed'e zulmün en büyüğünü Yahudiler değil Araplar yapmıştır.
Bugün Türk topraklarında yağma yapan yetimin hakkını yiyen soysuz Suriyeliler gibi
#Yağmacılar #deprem https://t.co/vQ76HWJWIR",2023-02-09 19:09:15+00:00,Twitter for Android,1,3,450,2009-09-16 12:17:05+00:00,https://t.co/vQ76HWJWIR,https://twitter.com/twitter/statuses/1623760961801691137
1623760750018691072,"Deprem bölgesinde ki etnik grupları Kürt Türk Alevi belediye hükümet yanlısı değil Suriyeliler gasp yapıyor yağma yapıyor diye yalan haberler yayınlanıyor amaçları iç karışıklık çıkartmak lütfen ayrım yapma zamanı değil
BİRLİK OLMA ZAMANI https://t.co/wnKX8MZaB6",2023-02-09 19:08:25+00:00,Twitter Web App,0,0,10,2020-10-24 17:51:24+00:00,https://t.co/wnKX8MZaB6,https://twitter.com/twitter/statuses/1623760750018691072
1623760722357374977,"@aykiricomtr Yağma yapanların hiç birinin ihtiyacı yoktur emin olun, deprem bölgesine girişleri tutmaları lazım çok önemli...",2023-02-09 19:08:18+00:00,Twitter for Android,0,0,1562,2011-04-08 16:01:47+00:00,,https://twitter.com/twitter/statuses/1623760722357374977
1623760684860186630,Deprem Bölgelerin de Yağma Yapıldığı Görüntüleri Atılıyor. Lütfen Birileri Şunların Haddini Bildirsin. Bunca Acının İçinde Bir de O Şerefsizlerle Uğraşmayalım… #yağmalama #Çevikkuvvet #deprem #OguzhanUgur  #AhbapDernegi #afaddeprem,2023-02-09 19:08:09+00:00,Twitter for iPhone,1,1,21,2019-04-10 11:21:18+00:00,,https://twitter.com/twitter/statuses/1623760684860186630
1623760243728474113,"@sahhsultann @atibar213321 Oynaya oynaya gidiyor nasıl garibansa. Onların memleketi de etkiledi deprem, bir gidip baksalar ya memleketlerine. Hadi oraya gitmedin, bir tanesi din kardeşim deyip elini uzatmış mı, bir kurtarma çalışmasına katılmış mı? Anca yağma anca talan. Acıya acıya acınacak hale geldik.",2023-02-09 19:06:24+00:00,Twitter for iPhone,0,0,30,2011-07-03 07:15:25+00:00,,https://twitter.com/twitter/statuses/1623760243728474113
1623760061125328899,"İZMİR DİKKAT ❗❗❗
8 Aylık bebekleri var.
Seher Hanım : 0542 172 24 47

tags:
Deprem
Kahramanmaraş
Gaziantep
Hatay
Ronaldo
Taha Duymaz
Adıyaman 
Nihat Hatipoğlu
sondakikadeprem
borsadaislemleriptaledilsin
Celal Şengör
Fatih Altaylı
Ahbap
Taha
Yağma
İzmir 
İğrenç https://t.co/VFjWu73Aql",2023-02-09 19:05:41+00:00,Twitter for Android,0,0,109,2020-12-21 14:26:31+00:00,https://t.co/VFjWu73Aql,https://twitter.com/twitter/statuses/1623760061125328899
1623760022307016706,"Acı duyabiliyorsan canlısın. Başkalarının acısını duyabiliyorsan İnsansın...

Acılardan hırsızlık yağma yapan insanlıktan nasibini almamış şerefsiz namussuzlar Allahım size iki dünyayıda dar etsin inşallah.#deprem",2023-02-09 19:05:31+00:00,Twitter for iPhone,0,2,84,2011-11-10 11:19:44+00:00,,https://twitter.com/twitter/statuses/1623760022307016706
1623759945303838721,"Sivil halkımıza sesleniyorum

Lütfen dağıtamayacağınız
Yardımları toplamayın

Sivil girişimler ile toplanan
Yardımların bir çoğu malesef
İhtiyaç sahiplerine ulaştırılamıyor 

Bu israftır, vebâldir, haramdır‼️

#Deprem
#Yağma
#Hatay
#Maraş
#Antep
#Adıyaman

https://t.co/gqO8MycobE",2023-02-09 19:05:13+00:00,Twitter for Android,1,3,478,2022-02-11 00:03:36+00:00,https://t.co/gqO8MycobE,https://twitter.com/twitter/statuses/1623759945303838721
1623759854664880129,"#Deprem yardım tırlarını ve marketleri yağma eden İğrenç Yavşak Şerefsizler! Bakın, bakında utanın... https://t.co/UZOaCqdNoQ",2023-02-09 19:04:52+00:00,Twitter Web App,31,118,28,2022-01-29 14:22:38+00:00,https://t.co/UZOaCqdNoQ,https://twitter.com/twitter/statuses/1623759854664880129
1623759834242863105,@herseyimolmuss @bpthaber Asker polis Var diyemi yağma var aptal deprem bölgesinde aç bak bakım nasıl yağma yapıyorlar,2023-02-09 19:04:47+00:00,Twitter for iPhone,0,0,49,2018-02-20 18:05:35+00:00,,https://twitter.com/twitter/statuses/1623759834242863105
1623759748402237443,"Sırf merakımdan açtım. Nihat Hatipoğlu ile Deprem özel… Program tepkilerden dolayı iptal oldu, kısa kesildi. Yaşanan sorunlara (sorumluların yargılaması, yağma olayları vb) tepkisini dile getirdi. Deprem kader değildir, kader bilimdir, yaşananlar tedbirsizlik dedi. https://t.co/BfTpc0mMrN",2023-02-09 19:04:26+00:00,Twitter for iPhone,18,67,3961,2022-09-05 17:45:35+00:00,https://t.co/BfTpc0mMrN,https://twitter.com/twitter/statuses/1623759748402237443
1623759399549390854,bunları bir an önce gönderin lütfen her yerde sorunlar . Bunları içimize aldınız adamlar yağma yapıyor bunların hırsızı bile vahşi deprem olmuş dükkanları yağmalıyorlar yardım geliyor insanların yardım almasına izin vermiyorlar#SuriyelilerSuriyeye,2023-02-09 19:03:03+00:00,Twitter for Android,0,1,27,2020-08-20 05:34:53+00:00,,https://twitter.com/twitter/statuses/1623759399549390854
1623759275506933762,"Birileri asker nerde diye sorarken konuştuğu ekranda askerler https://t.co/J9t5nG0Wd8şka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı.Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacaksınız
#OmuzOmuza",2023-02-09 19:02:33+00:00,Twitter Web App,1,1,5745,2021-10-14 19:04:51+00:00,https://t.co/J9t5nG0Wd8şka,https://twitter.com/twitter/statuses/1623759275506933762
1623758842038198273,"Birileri asker nerde diye sorarken konuştuğu ekranda askerler vardı Başka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı.İnsanlar yardım edebilmek için çırpınıyor.Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacaksınız
#OmuzOmuza",2023-02-09 19:00:50+00:00,Twitter for Android,0,0,3,2021-10-13 16:13:49+00:00,,https://twitter.com/twitter/statuses/1623758842038198273
1623758798677573632,"#Deprem bölgesindeki Suriyeliler, depremzedelere saldırıp yağma yaparken görüntülendi:

""Bir tane Türk yok, hepsi Suriyeli. Arabayı yağmalıyorlar. Rezillik bu. https://t.co/xUv5RWykNO",2023-02-09 19:00:40+00:00,Twitter for Android,2,3,8,2020-03-22 19:17:38+00:00,https://t.co/xUv5RWykNO,https://twitter.com/twitter/statuses/1623758798677573632
1623758511233458179,#OmuzOmuza Birileri asker nerde diye sorarken konuştuğu ekranda askerler vardı. Başka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı. İnsanlar yardım edebilmek için çırpınıyor. Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacak,2023-02-09 18:59:31+00:00,Twitter for Android,0,0,2,2022-11-08 20:52:56+00:00,,https://twitter.com/twitter/statuses/1623758511233458179
1623758339099316224,"Katlanamıyorum artık ırkçı falan değilim ama artık bu kadar arsızlık yeter size sahip çıkılan ülkeye vatandaşına bunu yapamazsınız. 

Deprem bölgesinde yaralar sarılmadan suriyeliler yağma yaparken sınır kapısını açarak daha çok yağma yapılmasına sebep olacaksınız. 
#mersinkyk https://t.co/uJDu5GHdYT",2023-02-09 18:58:50+00:00,Twitter for Android,13,26,130,2011-08-09 19:51:05+00:00,https://t.co/uJDu5GHdYT,https://twitter.com/twitter/statuses/1623758339099316224
1623758247046815747,"OHAL'i yağma ile açıklama yerine
Deprem yasasından sonra yapılıp çöken binaları 
hangi firma ve müteahhit yaptıysa
kim denetleyip onay verdiyse
kim iskana açtıysa teşhir edilsin
ruhsatları iptal edilsin
aldıkları haram paralar tahsil edilsin
en ağır şekilde cezalandırılsınlar",2023-02-09 18:58:28+00:00,Twitter Web App,31,251,110699,2012-11-07 20:16:13+00:00,,https://twitter.com/twitter/statuses/1623758247046815747
1623758163622219776,Deprem bölgelerinde onurlu Türk milleti canla başla bir can daha kurtarmak için çalışırken diğer tarafta depremi fırsat bilip yağma yapanlar yakalandığında  adli kontrol ile salınmasın vatana ihanet suçuyla yargılansın  en ağır ceza verilsin bu şerefsizlere,2023-02-09 18:58:08+00:00,Twitter for Android,1,0,6,2016-12-11 22:57:24+00:00,,https://twitter.com/twitter/statuses/1623758163622219776
1623758161541795846,Deprem bölgesindeki yağmacılara vur emri çıkarılmadan bu iş çözülmez. Zaten böyle bir afette yağma yapanların bu millete zarardan başka birşeyi dokunmaz…,2023-02-09 18:58:08+00:00,Twitter for iPhone,0,2,780,2010-05-15 15:11:06+00:00,,https://twitter.com/twitter/statuses/1623758161541795846
1623758103232581633,"Deprem bölgesinde araçları ile yağma yapanların 4 tekerini de yarıp atın, bu ortamda tamir de ettiremez göt gibi kalsın ortada. #deprem #Yağmacılar #yağmacılaravuremriverilsin",2023-02-09 18:57:54+00:00,Twitter for Android,1,1,38,2022-12-13 07:08:03+00:00,,https://twitter.com/twitter/statuses/1623758103232581633
1623757857547067393,Deprem anından itibaren tum işlemler iptal edilsin. Biz uc gün internete baglanamadik fırsatçılık yaomayin. Yagma yapanla borsada islem yapanin farkı yoktur#borsadaislemleriptaledilsin,2023-02-09 18:56:55+00:00,Twitter for Android,0,0,19,2017-10-22 17:51:04+00:00,,https://twitter.com/twitter/statuses/1623757857547067393
1623757833001893889,"SURİYELİ KARDEŞLERİN
DEPREM BÖLGESİNDE YAGMA YAPMAYA SOYGUNA GİDİYOR
TÜRK ULUSU 
ENKAZ BAŞINDA CAN DERDİNDE
TÜRK ULUSUNUN KARDEŞİ TÜRK ULUSUDUR https://t.co/yg1Nr8R7RM",2023-02-09 18:56:50+00:00,Twitter for Android,1,3,1419,2015-03-29 21:45:55+00:00,https://t.co/yg1Nr8R7RM,https://twitter.com/twitter/statuses/1623757833001893889
1623757804019281923,@DijitalNabiz @atavratmention Siz orospu çocukları ihtiyacınız olduğunda çıkıp gelen insanlara yaptığınız şey bu mu gerçekten yıllardır kendimizi yırtıyoruz gitsinler diye sonuç vatandaşlık alıp yerleşmeleri ve deprem anında yağma yapmaları devam mı gerçekten bu şekilde aklım almıyor gerçekten,2023-02-09 18:56:43+00:00,Twitter for iPhone,0,3,16,2022-05-23 11:24:04+00:00,,https://twitter.com/twitter/statuses/1623757804019281923
1623757777716891649,"İşte bunu yakalayacaksınız muhtemelen başka şehirden geldi götürüp satacak. Deprem bölgesine başka şehirlerden yağma için de gelen çoktur o yüzden emniyet olmalı, asker de terörden inmiyordur da her türlü zor Allah bu milletin yar ve yardımcısı olsum https://t.co/JpTqPi0tdF",2023-02-09 18:56:36+00:00,Twitter for iPhone,0,0,69,2017-11-25 23:56:00+00:00,https://t.co/JpTqPi0tdF,https://twitter.com/twitter/statuses/1623757777716891649
1623757592370585605,"99 depreminde 1 tane yağma olayı olmamıştı. 23 yılda ülkede ahlakın, insanlığın, toplumun geldiği nokta. Deprem bölgesinden yağma haberleri seyrediyoruz. Toplumu yozlaştırdınız!!!",2023-02-09 18:55:52+00:00,Twitter for Android,0,0,271,2021-11-10 15:23:12+00:00,,https://twitter.com/twitter/statuses/1623757592370585605
1623757562955849729,Yağma yok mı şimdi ? Bu gerçek mi ?#depremsondakika  #suriyeliler #deprem https://t.co/xwfkILnpFG,2023-02-09 18:55:45+00:00,Twitter for iPhone,0,2,489,2018-06-24 12:03:00+00:00,https://t.co/xwfkILnpFG,https://twitter.com/twitter/statuses/1623757562955849729
1623757541074239488,@Enisteinvest Ben deprem bölgesinde can pazarındayken birileri benim paramı çalmış.Deprem bölgesinde yağma yapmaya çalışan insanlardan ne farkı var borsanın. Elektrik yok İnternet yok.Borsayı düşünecek durumum yok.Çocuklarımın rızkını çalan insanlara hakkımı helal etmiyorum,2023-02-09 18:55:40+00:00,Twitter for Android,0,0,34,2011-07-13 13:32:56+00:00,,https://twitter.com/twitter/statuses/1623757541074239488
1623757483310301186,"@birolgurmhp @AFADBaskanlik Onu bırakın da deprem bölgesinde hırsızlık ve yağma yapan suri ve afganlara bi çare bulun. ""Milliyetçi"" hareket partisisiniz ya hani.",2023-02-09 18:55:26+00:00,Twitter for iPhone,0,0,4,2018-01-05 12:03:25+00:00,,https://twitter.com/twitter/statuses/1623757483310301186
1623757401236070403,"Başımız sağ olsun Türkiye. Başımız sağ olsun Malatya. Hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, yaralılarımıza acil şifalar diliyoruz. Milletimize geçmiş olsun.
.
.
.
#malatya #türkiye #deprem #yaralı #ölü 
Popüler Tag'ler: İğrenç WhatsApp Cumhurbaşkanı Erdoğan Yağma https://t.co/PHI16o83ah",2023-02-09 18:55:07+00:00,Twitter Web App,0,2,57,2023-01-25 09:01:25+00:00,https://t.co/PHI16o83ah,https://twitter.com/twitter/statuses/1623757401236070403
1623757385436217345,"4
Bugün İstanbul'da beklenen deprem olsa 500 bin kişi ölecek.
Peki 500 bin cenazenin sorumlusu kim olacak ?
Sadece müteahhit mi?
Peki o binaları müteahhit oraya kendi başına mı dikti?

Selçuk
Tapu
Nursel
Misvak
İğrenç
TÜSİAD
Şerefsizler
Yağma
Ülkü Ocakları
Arap
WhatsApp https://t.co/ZbNSpIAQkD",2023-02-09 18:55:03+00:00,Twitter Web App,11,28,8824,2018-08-29 21:59:19+00:00,https://t.co/ZbNSpIAQkD,https://twitter.com/twitter/statuses/1623757385436217345
1623757375688609793,Ayağı öpülesi bir itfaiye eri ayağındaki botu veriyor diğer tarafta şeref namus yoksunuda yağma hırsızlık yapıyor #deprem,2023-02-09 18:55:00+00:00,Twitter for Android,0,0,1746,2020-07-28 17:02:18+00:00,,https://twitter.com/twitter/statuses/1623757375688609793
1623757345045061632,bu suriyelilerin kudurup durması benim canımı çok sıkıyor. kendi ülkelerinde de deprem olmadı mı bunların? yol kesip yağma yapmaya güçleri varsa gidip vatandaşlarına yardım etsin kansızlar? bizimkiler bize yetiyor zaten.,2023-02-09 18:54:53+00:00,Twitter for iPhone,0,0,6203,2011-05-24 13:18:46+00:00,,https://twitter.com/twitter/statuses/1623757345045061632
1623757149288427520,"Birileri askernerde diye sorarken konuştuğu ekrandaaskerler vardı. Başka birileri yağma yaparken marketsahipleri bütün marketlerini deprem bölgesine bağışladı. İnsanlar yardım edebilmek için çırpınıyor. Kötülüğünüzde değil bu milletin iyiliğinde boğulu yokolacaksınız
 
#OmuzOmuza",2023-02-09 18:54:06+00:00,Twitter Web App,0,0,9,2022-02-24 11:20:49+00:00,,https://twitter.com/twitter/statuses/1623757149288427520
1623756876788760576,Biriler asker nerde diye sorarken konuştuğu ekranda askerler vardı. Başka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı.İnsanlar yardım edebilmek için çırpınıyor.Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacaksınız #OmuzOmuza,2023-02-09 18:53:02+00:00,Twitter for iPhone,0,1,647,2022-09-26 10:07:51+00:00,,https://twitter.com/twitter/statuses/1623756876788760576
1623756793259204608,#DEPREM BÖLGESİNDE #YAGMA YAPAN #HIRSIZLIK YAPAN KİM VARSA #İNFAZ EDİLSİN BAK BAKALİM BİRDAHA YAPAN OLURMU ALLAHSIZ KİTAPSİZ BUNLAR https://t.co/0Cu490wzw1,2023-02-09 18:52:42+00:00,Twitter for Android,0,0,254,2010-03-20 17:08:32+00:00,https://t.co/0Cu490wzw1,https://twitter.com/twitter/statuses/1623756793259204608
1623756784279162885,Sabahtan beri yüzlerce yağma videosu izledim. Birileri yağma yok diyor ya şaşırmadım. Adamlar kendilerince doğru da söylüyorlar. Deprem olduğundan beri bölgede neler yaşandığını bilmediklerini ama herşeye hakim olduklarını sanıyorlar.!,2023-02-09 18:52:39+00:00,Twitter for iPhone,0,1,252,2011-10-16 17:33:09+00:00,,https://twitter.com/twitter/statuses/1623756784279162885
1623756700237893634,@fatmahska @icelkrcl Farketmez olur mu deprem bölgesinde ağız tadıyla yağma bile yaptırmıyolar bide Konyanın tadına bakacaklar heralde,2023-02-09 18:52:19+00:00,Twitter for Android,0,0,31,2021-11-28 19:46:21+00:00,,https://twitter.com/twitter/statuses/1623756700237893634
1623756679350308868,"#deprem #hainler #yagma 
Böyle insanlıktan nasibini almamış o.ç lar i için verilecek ceza vicdanları rahatlatmaliki kimse buna cesaret edememeli https://t.co/R7xQ0CwAm4",2023-02-09 18:52:14+00:00,Twitter for Android,4,9,65,2012-12-01 20:59:59+00:00,https://t.co/R7xQ0CwAm4,https://twitter.com/twitter/statuses/1623756679350308868
1623756646492119040,"Deprem bölgesindeyim . 
Kurtarılan canları görünce sessizce ağlıyorum , yağma ve hırsızlık olaylarını duyunca konuşamıyorum , boğazımda kelimeler düğümleniyor . 😔
Bir tarafta can kurtaranlar , bir yanda kötü niyetli insanlar . 😔",2023-02-09 18:52:07+00:00,Twitter for Android,0,0,2533,2011-06-02 10:49:04+00:00,,https://twitter.com/twitter/statuses/1623756646492119040
1623756588191293441,Birileri asker nerde diye sorarken konuştuğu ekranda askerler vardıBaşka birileri yağma yaparken market sahipleri bütün marketlerini deprem bölgesine bağışladı. İnsanlar yardım edebilmek için çırpınıyor.Kötülüğünüzde değil bu milletin iyiliğinde boğulup yok olacaksınız #OmuzOmuza,2023-02-09 18:51:53+00:00,Twitter Web App,0,0,4,2023-01-25 12:36:22+00:00,,https://twitter.com/twitter/statuses/1623756588191293441
